date,comment,ratings,ko_text,nouns,y
2021-03-02,꽤 괜찮음,5,꽤 괜찮음,[],1
2021-03-02,깔끔하고 좋습니다,4,깔끔하고 좋습니다,[],1
2021-03-02,너무 좋아요ㅜㅜㅜㅜㅜ,5,너무 좋아요ㅜㅜㅜㅜㅜ,[],1
2021-03-02,항상 품질 좋은 물건 및 먹거리 좋아요 감사합니다.,5,항상 품질 좋은 물건 및 먹거리 좋아요 감사합니다,"['품질', '물건', '먹거리', '감사']",1
2021-03-02,빠르고 신선해요‥,5,빠르고 신선해요,['신선'],1
2021-03-02,저렴하고 주기적으로 쿠폰이나 적립금도 주니 좋아요.,5,저렴하고 주기적으로 쿠폰이나 적립금도 주니 좋아요,"['주기적', '쿠폰', '적립금', '주니']",1
2021-03-02,계속 이용하게 되는 앱인거같아요! 고기의 신선도도 괜찮고 택배도 빨리 와서 좋습니다!!,5,계속 이용하게 되는 앱인거같아요 고기의 신선도도 괜찮고 택배도 빨리 와서 좋습니다,"['계속', '이용', '고기', '신선도', '택배']",1
2021-03-02,너무 편리하고 좋아요,5,너무 편리하고 좋아요,['편리'],1
2021-03-02,쿠폰도 자주주고 좋은상품 좋은가격에 구매할수 있어서 만족합니다.,5,쿠폰도 자주주고 좋은상품 좋은가격에 구매할수 있어서 만족합니다,"['쿠폰', '상품', '가격', '구매', '만족']",1
2021-03-02,신선하게 바로 바로 배송되고 품질도 너무 좋네요~,5,신선하게 바로 바로 배송되고 품질도 너무 좋네요,"['배송', '품질']",1
2021-03-02,검색 후 뒤로가기가 좀 더 간편해졌으면 합니다.,4,검색 후 뒤로가기가 좀 더 간편해졌으면 합니다,"['검색', '가기']",1
2021-03-02,좋아요,5,좋아요,[],1
2021-03-02,정말 편하고 아침에 집앞에 딱 있으니 걱정 할필요가 없어요 요즘 코로나 때문에 마트 가기도 불편했는데 정말좋구 포인트도 편하게 확인 할수 있어서 너무 좋아요,5,정말 편하고 아침에 집앞에 딱 있으니 걱정 할필요가 없어요 요즘 코로나 때문에 마트 가기도 불편했는데 정말좋구 포인트도 편하게 확인 할수 있어서 너무 좋아요,"['아침', '집앞', '걱정', '필요', '요즘', '코로나', '때문', '마트', '가기', '불편', '포인트', '확인']",1
2021-03-01,만족합니다.,5,만족합니다,['만족'],1
2021-03-01,급 필요한거 살때 특히 좋네요,5,급 필요한거 살때 특히 좋네요,['필요'],1
2021-03-01,다 좋은데 찜하기가 pc버전에선 있었던것같은데 모바일버전은 없네요 ㅜㅠ,4,다 좋은데 찜하기가 버전에선 있었던것같은데 모바일버전은 없네요 ㅜㅠ,"['버전', '모바일', '모바일버전']",1
2021-03-01,아주편리합니다,5,아주편리합니다,['편리'],1
2021-03-01,"「 tt7788 」 신세계.. 너무좋아요ㅠㅠ 샛별배송 ㅠㅠㅠㅠㅠ 제품 가격, 재질 등 전반적으로 퀄리티가 너무 좋아서 사용할때마다 감탄중 장보는 것이 편리하긴하지만 샛별배송지역이 아니면 사고싶은 제품을 살 수 없는 점이 아쉽습니다 ♥신선한 제품들 항상 빠르고 안전한 배송! 마켓컬리 넘 좋네요♥ 할인 쿠폰증정 적립금증정 많은것도 넘좋숨댱",5,   신세계 너무좋아요ㅠㅠ 샛별배송 ㅠㅠㅠㅠㅠ 제품 가격 재질 등 전반적으로 퀄리티가 너무 좋아서 사용할때마다 감탄중 장보는 것이 편리하긴하지만 샛별배송지역이 아니면 사고싶은 제품을 살 수 없는 점이 아쉽습니다 신선한 제품들 항상 빠르고 안전한 배송 마켓컬리 넘 좋네요 할인 쿠폰증정 적립금증정 많은것도 넘좋숨댱,"['신세계', '샛별', '샛별배송', '배송', '제품', '가격', '재질', '전반적', '퀄리티', '사용', '감탄', '감탄중', '편리', '샛별배송지역', '지역', '안전', '마켓', '쿠폰', '쿠폰증정', '증정', '적립금', '적립금증정', '넘좋숨댱', '좋숨댱']",1
2021-03-01,"햄프시드라고 검색했더니 햄프시드 관련상품 2개, 전혀관계없는 상품만 수백개 검색됨. 관리 전혀 안하는걸로 봐선 장사하기 싫어하는 느낌이 드네요.",1,햄프시드라고 검색했더니 햄프시드 관련상품 개 전혀관계없는 상품만 수백개 검색됨 관리 전혀 안하는걸로 봐선 장사하기 싫어하는 느낌이 드네요,"['햄프시드', '검색', '햄프시드', '시드', '관련', '관련상품', '상품', '수백', '수백개', '관리', '장사', '느낌']",0
2021-03-01,[ z i m 9 9 9 ] 마켓컬리 짱편하고 제품이 신선해서 좋아요^ 진짜로 가장 쓸만합니다. 모든 분들이 이용했으면 하는 것 중에 하나입니다. 더욱 유명해졌으면합니다. 운영진분들이 이벤트를 하든 홍보를 하던 마케팅을 좀 더 하면 좋겠습니다. 다양하게 다량으로 많아서 골고루 섭취할수 있어서 좋아요. 또 빠른 배송으로 일부러 장보러 안가도 되고 정말 좋은곳입니다.,5,        마켓컬리 짱편하고 제품이 신선해서 좋아요 진짜로 가장 쓸만합니다 모든 분들이 이용했으면 하는 것 중에 하나입니다 더욱 유명해졌으면합니다 운영진분들이 이벤트를 하든 홍보를 하던 마케팅을 좀 더 하면 좋겠습니다 다양하게 다량으로 많아서 골고루 섭취할수 있어서 좋아요 또 빠른 배송으로 일부러 장보러 안가도 되고 정말 좋은곳입니다,"['마켓', '제품', '신선', '모든', '이용', '유명', '영진', '영진분', '이벤트', '홍보', '마케팅', '다양', '다량', '섭취', '배송']",1
2021-03-01,만족합니다,5,만족합니다,['만족'],1
2021-03-01,"일단 품질이 신선합니다. 배송은 말할것도 없구요,",5,일단 품질이 신선합니다 배송은 말할것도 없구요,"['품질', '배송']",1
2021-03-01,좋아용,5,좋아용,[],1
2021-03-01,토욜날 시킬려고 했더니 일욜까지 못시킨다고해서 월욜인 오늘에 시킬려고 했더니 쿠폰이 사라져 있다고 첫구매 상품을 못시키네요;;이럴거면 시키는거는 토욜날 시켜주던가 아님 토욜이나 일욜은 기간에서 제외를 시켜서 더 늘이던가;; 이건 아니라거 생각해요,1,토욜날 시킬려고 했더니 일욜까지 못시킨다고해서 월욜인 오늘에 시킬려고 했더니 쿠폰이 사라져 있다고 첫구매 상품을 못시키네요이럴거면 시키는거는 토욜날 시켜주던가 아님 토욜이나 일욜은 기간에서 제외를 시켜서 더 늘이던가 이건 아니라거 생각해요,"['토요일', '토요일날시킬려', '시킬려', '일욜', '월욜', '오늘', '쿠폰', '구매', '상품', '토요일날', '토욜', '기간', '제외', '생각']",0
2021-03-01,"올해로 3년째 이용중. 전반적인 이용 후기 및 개선했으면 하는점 1. 어플전반 : 오류가 없으며, 1인가구에게 맞는 상품이 많음. 쿠오카 같은 프리미엄 제품군의 접근성이 좋음. 필터기능이 생겼으면 함(가격대,리뷰정렬등) 2. 컬리 자체제작 : 친환경 이미지를 위해서는 자체제작 상품의 포장 간소화에서 친환경화까지 발전하면 좋을듯. 3. 신선식품 품질 : 초반에는 신선식품 대부분이 품질이 정말 좋았으나 최근에는 이건 아니다 싶은 품질의 제품이 자주보임. (양배추, 딸기및 기타 과일) 특히나 세일 과일 제품에 대한 신뢰도가 심각하게 떨어짐. 1인가구에 맞는 소포장은 매우 칭찬 할만하나 썰어진 양배추, 소포장 마늘과 같은 것들의 품질이 너무 심각하게 떨어지는 것들이 가끔 옴. 사기가 꺼려짐. 4. 박스포장 : 테이프로 감아 손잡이 생성하는 것을 개선할만한 박스디자인 고안및 한 박스에서 3층으로 분리되기같은 버리기 쉬운 박스 포장으로 바뀌면 좋을 것 같음.",5,올해로 년째 이용중 전반적인 이용 후기 및 개선했으면 하는점  어플전반  오류가 없으며 인가구에게 맞는 상품이 많음 쿠오카 같은 프리미엄 제품군의 접근성이 좋음 필터기능이 생겼으면 함가격대리뷰정렬등  컬리 자체제작  친환경 이미지를 위해서는 자체제작 상품의 포장 간소화에서 친환경화까지 발전하면 좋을듯  신선식품 품질  초반에는 신선식품 대부분이 품질이 정말 좋았으나 최근에는 이건 아니다 싶은 품질의 제품이 자주보임 양배추 딸기및 기타 과일 특히나 세일 과일 제품에 대한 신뢰도가 심각하게 떨어짐 인가구에 맞는 소포장은 매우 칭찬 할만하나 썰어진 양배추 소포장 마늘과 같은 것들의 품질이 너무 심각하게 떨어지는 것들이 가끔 옴 사기가 꺼려짐  박스포장  테이프로 감아 손잡이 생성하는 것을 개선할만한 박스디자인 고안및 한 박스에서 층으로 분리되기같은 버리기 쉬운 박스 포장으로 바뀌면 좋을 것 같음,"['올해', '이용', '이용중', '전반적', '후기', '개선', '플전반', '전반', '오류', '가구', '상품', '프리미엄', '제품', '제품군', '접근', '필터', '필터기능', '기능', '함가격대리뷰정렬', '가격', '가격대', '리뷰', '정렬', '자체', '자체제작', '제작', '친환', '이미지', '포장', '간소화', '환경', '발전', '신선식품', '식품', '품질', '초반', '신선', '대부분', '최근', '제품', '보임', '양배추', '딸기', '과일', '세일', '신뢰도', '인가구', '칭찬', '마늘', '가끔', '사기', '박스', '박스포장', '테이프', '손잡이', '생성', '박스디자인', '디자인', '고안', '분리']",1
2021-03-01,배송빠르고 주문편하고 한데 좀더 다양한 상품이 있었으면 좋겠어요,4,배송빠르고 주문편하고 한데 좀더 다양한 상품이 있었으면 좋겠어요,"['배송', '주문', '다양', '상품']",1
2021-02-28,리뷰 확인이 어려워요,3,리뷰 확인이 어려워요,"['리뷰', '확인']",0
2021-02-28,"빠른배송, 친환경포장",5,빠른배송 친환경포장,"['배송', '환경', '환경포장', '포장']",1
2021-02-28,좋네요 신선배송,5,좋네요 신선배송,"['신선', '신선배송', '배송']",1
2021-02-28,새벽배송 정말 좋아요,5,새벽배송 정말 좋아요,"['새벽', '새벽배송', '배송']",1
2021-02-28,편하게 쇼핑하고 좋아요^^,5,편하게 쇼핑하고 좋아요,['쇼핑'],1
2021-02-28,1.후기를 점수로 표기되면좋겠어요 구매평 높음 낮음순 정렬기능도 있음 좋겠네요 후기보기가 힘듭니다 읽고나면 상단으로 올라가버려서 다시내려야하는것도 불편하네요 2.친환경 포장 좋은데 너무 과하게 나눠져서 여러박스 올때 많고 요거 넣을려고 이렇게 큰박스 썼나 싶을때 많습니다...냉동식품들 녹아있을때 있어요.. P.s 너무 잘만들지마세요 자꾸보고 시키자나ㅠ,4,후기를 점수로 표기되면좋겠어요 구매평 높음 낮음순 정렬기능도 있음 좋겠네요 후기보기가 힘듭니다 읽고나면 상단으로 올라가버려서 다시내려야하는것도 불편하네요 친환경 포장 좋은데 너무 과하게 나눠져서 여러박스 올때 많고 요거 넣을려고 이렇게 큰박스 썼나 싶을때 많습니다냉동식품들 녹아있을때 있어요  너무 잘만들지마세요 자꾸보고 시키자나ㅠ,"['후기', '점수', '표기', '구매평', '낮음순', '음순', '정렬', '정렬기능', '기능', '있음', '후기보기', '기보기', '상단', '불편', '환경', '포장', '박스', '요거', '넣을려', '냉동', '냉동식품', '식품', '마세']",1
2021-02-27,쇼핑하기 편하고 먹거리가 신선해요.,5,쇼핑하기 편하고 먹거리가 신선해요,"['쇼핑', '먹거리', '신선']",1
2021-02-27,물건도 다양하고 배송도 빨라서 만족해요~,5,물건도 다양하고 배송도 빨라서 만족해요,"['물건', '다양', '배송', '만족']",1
2021-02-27,상품 3개에 박스3개 오는 과대포장만 빼면 쓰는데 크게 불필요함은 없어서 괜찮아요,3,상품 개에 박스개 오는 과대포장만 빼면 쓰는데 크게 불필요함은 없어서 괜찮아요,"['상품', '박스', '박스개', '과대', '과대포장', '포장', '불필요']",0
2021-02-27,샛별배송지역은 아니긴하지만 그래도 배송 빨리오고 포장도 꼼꼼히 와서 좋아요. 이벤트?같은것도많이해서 싸게살수도있구요~ 근데 다 좋긴한데 찜기능 있었으면좋겠어요.. 지금 당장살건아니어도 사고싶다하는것들 좀 담아놓고 싶은데 전부 장바구니에 담아놨더니 너무 불편하네요ㅠㅠㅠ 그리고 재입고 신청 시 알람으로 알려주겠다는데 알람 켜놧는데 안왔어요ㅠㅠㅠ 재입고 신청한 항목 볼수있게도 업데이트 해주셨으먄 좋겠습니다...,5,샛별배송지역은 아니긴하지만 그래도 배송 빨리오고 포장도 꼼꼼히 와서 좋아요 이벤트같은것도많이해서 싸게살수도있구요 근데 다 좋긴한데 찜기능 있었으면좋겠어요 지금 당장살건아니어도 사고싶다하는것들 좀 담아놓고 싶은데 전부 장바구니에 담아놨더니 너무 불편하네요ㅠㅠㅠ 그리고 재입고 신청 시 알람으로 알려주겠다는데 알람 켜놧는데 안왔어요ㅠㅠㅠ 재입고 신청한 항목 볼수있게도 업데이트 해주셨으먄 좋겠습니다,"['샛별', '샛별배송지역', '배송', '지역', '포장', '이벤트', '찜기능', '기능', '장바구니', '바구니', '불편', '입고', '신청', '알람', '항목', '업데이트', '데이트', '해주셨으먄', '셨으먄']",1
2021-02-27,바로새벽배송~최고중의 최고,5,바로새벽배송최고중의 최고,"['새벽', '새벽배송', '배송', '최고', '최고중의', '중의']",1
2021-02-26,업데이트 후 리뷰 창에 들어갔다 나오면 자꾸 페이지 맨 위로 올라가 있어요. 자꾸 밑으로 다시 내려야 해서 너무 불편하네요. 수정 좀 해주세요.,3,업데이트 후 리뷰 창에 들어갔다 나오면 자꾸 페이지 맨 위로 올라가 있어요 자꾸 밑으로 다시 내려야 해서 너무 불편하네요 수정 좀 해주세요,"['업데이트', '리뷰', '페이지', '있어요', '불편', '수정']",0
2021-02-26,다른 사용자들도 많이 이 의견을 제시하는데 저도 포장에서 나오는 쓰레기가 너무 많다고 생각해요 ㅜ,4,다른 사용자들도 많이 이 의견을 제시하는데 저도 포장에서 나오는 쓰레기가 너무 많다고 생각해요 ㅜ,"['사용자', '의견', '제시', '포장', '쓰레기', '생각']",1
