name,ratings,date,helpful,comment,developer_comment
김성미,1,2020-02-25,1,로켓프레시 코너가 안되요 들어가면 상품 4개 있고 그것마저 품절 어쩌라는건지 업데이트 더해도 그럼 뭐죠??? 갤럭시 폰임,
김민아,1,2020-03-05,2,요즘 쿠팡 왜이래요... 업데이트할때마다 잘안되고 화면도 안뜯고 이렇게 할것면 업데이트 하지말아요 찌증!!,
김동하,4,2020-05-25,0,좋은제품도 많고 좋네요,
이상옥,4,2020-02-22,5,"포장도 완벽, 없는 게 없다. 빠르고 저렴하고 믿을 수 있다.",
하루Rc,4,2020-02-23,3,필터에 '품절 안된 상품'도 추가해 주셨으면 좋겠어요,
이양초,3,2020-03-08,1,아 보통이네요 축구공젤라 먹고싶어서 쳐는데 없다고 하면서 축구공이나왔어요 광고가 업ㅅ서서 편한돼 솔직히 배송오느느 시간 도 많이느느네뇨 이2사지만 다시해주세요 그럼 별5개에요 닐단은3개입니다,
서완성,5,2020-03-31,0,빠른배송에만족합니다,
김종현,1,2020-05-31,3,별한개도아깝네요 사람 갉아먹고 돈버는 기업 손절합니다. 손정의 out,
ᄒᄒ,2,2020-02-06,5,"계좌가 없어서 무통장 입금인데 환불을 쿠페이 머니로 해줘서 돈을 다시 뽑을수도 없고,,그래서 쿠팡 문의 넣어도 업무중이라면서 일주일 가까이 지나도 보지도 않고,,ㅋㅋ 쿠팡 일하는거 맞나요?",
곰돌이,3,2020-02-22,1,검색이 더 어려워졌네요. 보기방식 설정하면 그대로 유지되게 해주세요! 불편,
soyoung park,4,2020-02-23,2,결제수단에 별명 추가 기능이 있었음 하네요 찜 목록엔 그룹 등록 기능이 있으면 편리할꺼 같아요,
Sso Pakr,2,2020-03-08,3,쿠팡 엄청 애용하고 알림신청 잘해놓는데요 업뎃하고부터 알림신청이 안돼요 모든 물품에 알림신청완료라고 뜨고 버튼이 안눌려요 물론 알림은 오지 않습니다.,
그레이스박사문,5,2020-03-24,0,결제도 제일 쉽고 빠르고 편해서 쿠팡만 거의 사용하고있음,
오늘도재민했어,5,2020-03-25,0,로켓배송 너무 좋네요. 근데 기사님들이 힘드실거같아용 ...ㅠㅠㅠㅠ,
권진희,5,2020-06-03,0,끊을 수 없는 마력 쿠팡선생!!,
김도현,2,2020-02-20,2,장바구니담은것들이결제가안됨 체크를해두 체크하라고하고 로딩시간도 넘오래걸리다 장바구니 담아놓은게없다고 함,
김희진,1,2020-02-20,3,아니 업뎃인지 뭔지 잘쓰던 어플이 결제만 하려고 하면 로그아웃되서 물건을 사고싶어도 못사요,
김연성,5,2020-05-21,0,배송빠르고요넘좋아요,
이이잉,3,2020-02-20,2,상품자체는만족해요그런대 마이쿠팡이 일시적인문제로안된다거나 상품을미리시켰는데언제오는지확인이안되있어서불편하네요,
12 3,1,2020-06-10,0,구매를도대체어떻게하나요 장바구니랑구매버튼이안보이는데,
유병선,1,2020-02-20,3,갑자기 애러뜨고 검색도 안되고 갑자기 로그인하라고 뜹니다 빨리 수정해주세요,
장정애,5,2020-02-22,4,매우편리하고 신선하면서 재료도좋고 빠르다.,
길옥한,1,2020-03-21,0,여러번 경험했는데 다시는시행차고 여기까지할께요요,
이미경,5,2020-06-08,0,빠르고ㆍ상품좋아요,
하⃔뉼라̽유[*Hsnulayu*],1,2020-01-17,5,"쿠팡앱을 나왓는데도 광고가계속 뜨는이유가뭐죠 ? 끄고다시켜야 그광고 줄 ? 같은게 없어지네요,",
이딴걸왜하래,1,2020-02-19,0,업뎃하고 로딩만 계속 되고 장바구니 목록 다 날아감 다시는 안 씀.,
구선,1,2020-02-19,2,결제하는데 로그인만 수십번하고 결국 결제 못해서 별점 안주고싶은데 최소 한개라도 줘야해서 하나라도 준다,
florescence,1,2020-02-26,3,품절 안 된것만 정렬해서 볼 수 있도록 앱 업뎃 좀 해주세요. 다 품절인데 뭘 찾으려해도 찾을 수가 없네요.,
나윤{구독자 1000명가장!!},5,2020-05-18,1,음..아이쇼핑하기 딱좋아,
장성근,4,2020-04-14,0,편리할라고 이용 한건데...못 알아먹지 못한것이 있어서...,
cu11uc,3,2020-05-03,0,쿠팡와우 가입하고 새벽배송 시켰는데 두번 다 알림이 안옵니다 주문내역에는 배송완료라고 되어 있구요,
정인호,1,2020-02-10,6,어플 자동 실행기능 좀 없에주세요 진짜;; 잠금 해제 할 때마다 굉장히 불편합니다,
성관정,5,2020-04-27,0,전자담배 케이스 상품도 많이 올려주세요,
김숙경,5,2020-02-02,7,갑자기 팝업창뜨더니 지혼자 실행되고 꺼지고 머지? 개인 정보 관리하나,
전빛나,1,2020-02-20,1,ㅡㅡ갑자기 안됨 결제도 계속 안되고 화면도 안뜨다가 이제는 계속 지맘대로 로그아웃,
김영수,3,2020-04-10,0,아이디.비밀번호입력 하기가 참어려웠어요.,
신화순,4,2020-05-09,1,시장케리어 손잡이이가 넘긂어 조금불편했음 가격대비 치면튼튼하고많이들어갑네요 넘좋아요,
강동수,1,2020-01-11,14,완전개판이네요 무통장입금하려고히는데 쿠팡측계좌번호를주어야하는데계속오류 상담시외채팅으로문의히려고글쓰고나니 대화종료라고 지금장난하냐 이런쓰레기앱차라리삭제해라 별하나도아깝다,
Daeyong Park,5,2020-03-03,1,빠르고 정직원 배송에 친절하고 우수한 품질의 제품을 우선선별 배송 목록 리스트에 우선함,
김혜선,5,2020-04-14,0,배송 빠르고 좋아요.기사님도 친절하고,
김태자,1,2020-04-22,0,"백열무김치를 주문 시켰는데,택배기사가 던졌는지,반이 깨져서 물이 다흘렀고 엉망입니다",
오정도,5,2020-04-22,1,편 리 한구매 다양한물품,
jisun kang,3,2020-06-09,0,품절 제외 기능 제발 추가해주세요,
큐띠랜드ᆞ,5,2020-04-20,1,가격도 저렴하고 좋네요! 추천해요!,
김지민,3,2020-06-09,0,다 좋은데 코로나 가 퍼졌다는 소문을 듣고 잘안쓰게 되더라고요,
경,5,2020-03-06,1,가입도간편하고 주문*결재 편리하고 가격저렴하고 배송빨라서 좋아요 추천합니다,
이미향,5,2020-01-27,8,가격대두 조절 가능하구 상품두 엄청 여러가지있어서 개인적으루 추천하지만 일본 앱이라는 말두있어서 쓰기는 조금 그렇네옇,
진곰탱,4,2020-02-19,2,좋은 물건 많이 팔아서 좋은데 오늘 계속 로그인이 안됩니다!!!!!,
이지은,1,2020-01-26,31,아니 답답해죽을꺼 같아요 저 마스크사야되는데 비번 까먹어서 비번 재설정 할라니까 구글에서 추천해준 비번 으로 하는데 계속 10번째 뭔 입력값이 당신과 맞지 않습니다. 이러고 욕나오네요 뭐 어쩌라는거에요,
미친놈들,1,2020-01-25,3,개판 배송 문제는 와우 로켓 배송만 신경씀 .. 타사 제품 문의 고객 대응 개판 . ㅡㅡ 돈 내부 와우 신청하구 쿠팡 물건만 사라는 느낌 ㅡㅡ 하,
이수진,1,2020-02-20,0,사용중에갑자기로그아웃되더니로그인이안되요!!,
전숙정,4,2020-02-21,2,빠른 배송 과 다양한 상품이 있어서 좋아요.,
깔끔왕비,5,2020-04-11,0,믿고 구매할수 있는곳... 빠른 배송도 맘에들고 반품시 무료 반품되는 쿠팡 로켓와우 회원제도 좋네요~^^,
먐먀,1,2019-12-24,6,카드 일반결제로 비번 다 쳤는데 확인버튼이 없어서 결제를 못함 뭐하는 앱임.....,
뼈도그,3,2020-02-07,3,배송이 빠른건 좋은데...다른곳에 비해서 할인혜택이 적다는 점이 아쉽네요~,
Jinwoo Lee,1,2020-03-07,1,제멋대로 실행하고 광고 띄움. 설치 불필요.,
정태현,3,2020-01-10,6,회사보안프로그램때문에 카메라 실행안됩니다. 결재시 카메라 실행안되게 해주세요.,
밈피디밈,4,2020-03-20,2,살것을기다리게되어너무셀레서좋구요.또 품질이좋은것이많은것같아서좋아요,
꾸엥,3,2020-02-05,4,로켓배송만 쓰는 사람인데용 옵션에 로켓프레시 제거할수있는 기능 좀 만들어주세요ㅠㅠㅠ 로켓와우 안써서 필요가 없어용 ㅠㅅㅠ,
정효진,1,2020-02-21,1,오늘 왜이래요? 로그인도 안돼고 계속 오류나고 ㅡㅡ,
김성훈,5,2020-02-26,1,로켓배송 항상 애용하고 있습니다. 쿠팡 최고에요 근데 품절된 상품도 상품 상세보기가 가능했으면 좋겠습니다,
문현주,5,2020-03-04,1,"빠른 배송, 좋은 물건, 친절해서 좋아요.^^",
김성복,1,2020-06-11,0,포장부실로 인한 파손제품 및 불량인가 싶을만큼 이미지랑 다르면서 하자로 보이는 제품 발송 이 잦네요 ☆☆판매자 거르기 기능☆☆ 있으면 좋겠네요 제발 요 일부러 파손제품 보내고 운좋으면 환불요청 안들어오고를 악용하는 판매자가 많다는건 알고게세요?? 전수조사는 힘드실테니 판매자 거르기 기능 제발 만들어주세요 블랙리스트 등록 기능이죠 검색시 그 판매자가 파는건 하나도 안보이게요 악덕 판매자들로 인한 피해예방에 신경써주셔야 될거 같아요,
강유숙,5,2020-06-07,0,좋아요 강아지도 키우는데 필요한거 바로사고 좋네요,
유야,1,2020-02-21,1,앱 접속이 안되네요 ㅜㅜ 교환할게 있는데 인터넷 접속해서 로그인해도 안되구요 빨리 해결해주세요,
홍경이,3,2020-03-04,1,이제 시작단계라서 아직 잘은모르지만 편리하네요 택배 기사님들 감사함니다.,
권오래,5,2020-03-17,3,"빠르고, 편안하고,제품도 맘에 꼭 들어요.^-^수고하세요.^-^",
문야식,5,2020-05-21,0,빠른배송의 철학으로 신선한 식품들을 집앞까지 배송해주셔셔 매우 감사합니다. 아쉬운점은 상품을 주문후 늦어지거나 취소되는 상황이 늘어남에 따라 기다리는 시간이 아쉬웠던점이 있읍니다 조그만 더 관찰하여 주시면 감사하겠습니다. 수고하십시요~~,
손정우,1,2020-02-24,0,업데이트가 안됨 버그를 수정했다더니 버그를 추가한듯,
inhwan Jang,3,2020-03-04,1,편하게 이용해 왔는데 고객센터 통화가 너무 어렵고 배송이 늦어 취소할래도 모든 통로가 막혀있어 8일째 기다리고 있네요..,
김미연,3,2020-04-01,0,왜 자꾸 인터넷하는데 지 혼자 어플이 켜지나요?? 오류좀 고쳐주세요,
이명희,5,2020-04-20,0,빠른배송 고맙습니다 기사님들 수고 감사합니다,
JH S,1,2020-02-11,2,옛날 추가한 장바구니 물품좀 지워주셔요.... 장바구니 비우고싶은데 삭제하면 계속나와서 어케야할지 모르겠어요...,
자몽자몽,1,2020-01-31,43,아니 한두번 실수는 그냥 넘어가요 근데 이건 좀 너무 자주 그러잖아요 배송할때 분명 내가 다른 건물로 배송하지 말아달라고 까지 썼는데 일부러 그러는건지 귀찮으니까 한건물에 두는건지 기숙사가 가까이 있는것도 아니고 남자기숙사에 두면 가지러 갈때마다 얼마나 민망한지 아세요?? 사감실에서도 별로 여자들어오는거 안좋아하는데 진짜 택배기사님들 짜증나요 제발좀 글좀 읽으세요 1층으로 배달해달라고요 5층말고요 부모님이 보시면 안되는데 인간적으로 너무하시네요 그렇게 강조드렸는데,
ON LE,1,2020-03-13,1,큰맘먹고 샀는데 맘에 안들어 반품했는데 상품 가져간지 꽤 됐는데 아무런조치가없네요.. 그리고 예금주를 잘못적었는데 못고치는건가요 제 돈은 어떡하나요 만14가 아니라 쿠페이도 못사용합니다.,
김김희옥,5,2020-04-16,0,빠른배송ㆍ환불ㆍ,
홍재진,5,2020-02-20,3,언제 어디서나 편하고 신속하게 쇼핑을 할수 있어서 정말 좋습니다. 쿠팡은 믿음입니다.,
오재혁,1,2020-02-21,1,갑자가 데이터 요청에 실패햇다고 오류 떠요,
강하라,5,2020-03-02,1,쿠팡 로켓배송은 정말정말 편리합니다.배송도 안전하게 오구요. 타 택배사보다 훨씬 친절해서 좋아요^-^,
유형이,1,2020-03-24,0,왜갑자기앱이열리지가않네요,
이한진,1,2020-02-16,0,물건시키고 결제해서 언제까지오겠다했는데 안옴그냥 직원들 빠져가지고 일을 안 함. 말만 로켓이지 배송예정일도 주문일로부터 5일뒤임 근데 그것도 안오고있음. 그냥 노답임,
문혜림,1,2020-02-25,0,업데이트가 안되서 삭제후 재설치 하는데 왜안되나요? 99프로에서 멈춤요...하아. .,
수호 진킨 tv진,1,2020-03-07,1,이거만든사람누구야. 음.... 어짼든 저기요 이앱으로 막보고사고보고사고했는데 업데이트하니깐 렉도심하고 쿠팡이안되네요 (진짜욕하고싶다)그러니깐 이거의전버전으로 바꾸세요 욕하기싫으니깐,
최연성,3,2020-04-24,0,빠른 배송 친절한 로켓맨..^^,
형미김,5,2020-03-04,1,"정말 유용하게 쓰고 있는 생활용품 앱입니다 빠른배송, 좋은 질",
임성규,5,2020-05-22,0,정말 빠르고 좋음,
김덕자,5,2020-03-01,0,평소에 사고싶은것들이 다나와 있어서 편리하게 씁니다.,
이은주,5,2020-03-04,1,통영은 후레쉬 배송이 안되는 단점이 있지만 그래도 로캣배송도 좋구요. 대체로 가격도 타사보다 저렴해서 더 좋아요,
김지나,4,2020-03-19,1,다 좋은데 왜 엘지만 핸드폰 결제 안되요 ㅠㅠㅠㅠ 그것좀 해결해 주세요 ㅠㅠㅠㅠ,
장훈기,5,2020-04-06,0,시킨상품이 되게빨리와요,
김다인,5,2020-05-23,0,배송도좋구 좋은게많네요,
박영미,4,2020-02-24,1,검색시 품절 상품은 조회 안되는 기능 좀 추가해주셨으면 좋겠어요,
MG K,1,2020-02-24,0,업데이트 후 엄청난 렉과 로딩;; 쇼핑을 못하겠음,
강영미,2,2020-03-05,0,물건이너무빈약하다 싸다고사면후회하고 인증된 요인이없다반품기준도 빈약함,
Smile Tree,5,2020-03-20,3,너무좋아요👍👍👍 싼제품도 많고 빨리배송되니더좋아욧 ㅎㅎ😍👍👍,
이지은,1,2020-06-10,0,계속 오류나고 안됩니다..,
oy J,1,2020-02-18,1,주문이 밀리면 밀린다고 뭐 안내라도 해여지 아무런 조치 없이 그저 주문취소만 해야하는 경우가... 기다렸는데 결제완료 창만뜨지 다음단계 진행 왜 안되냐니까 아무런 조치도 안해줌,
Google 사용자,5,2020-04-13,0,마스크 환불 왜 안해줘요..2월에 샀는데 강제취소하더니..환불도 안해주고..,
시현,5,2020-03-05,0,편리하고 빠른 배송 잘사용하고 있습니다,
김선경,5,2020-04-14,0,빠른 배송 친절한 기사님! 화이팅입니다~~,
김하은,5,2020-05-17,0,없는거 없고 불가능한거 거의 없는 쿠팡,
민화이,5,2020-05-18,0,배송편함 박스포장 재활용으로 버리기가 편했으면함,
김인화,1,2020-05-26,0,실행이안되요'''''버그수정바랍니다,
bumchul Kim,1,2020-02-21,0,툭하면 결제오류 로그인 불가 ... 대학 동아리가 관리해도 이보다는 안정성 있을듯,
Yeonhui Kim,5,2020-03-20,0,진짜 좋아요😁 자기가 가지고 싶은것 을 검색창에 치면 다 나오고 5개 보다 더 주고싶네요❤💛💚💙💜,
seohyun Park,3,2020-04-19,2,"배송 빠르고 좋은데, 쿠팡맨들의 인권, 노동권 등 기본 권리 보장은 잘 해주셨음 합니다. 배송 빨리빨리 받아도 쿠팡맨들의 고통과 바꾼 것 같아 마음이 좋지 않아요.",
블랙엔젤,5,2020-04-12,0,로켓와우.로켓배송은 진짜 쵝오~!!,
응보인과,1,2020-04-27,0,"이거 결제안하면 물건 못삼 무료배송 어쩌고, 하더니 결제하게 만들고 광고도 과장광고인듯",
피터팬,1,2020-05-14,0,뭔 다운받는데 업데이트를 수십번 눌러야 하냐 한번에 설치 해야지,
이춘호,5,2020-06-06,0,사용하기 편리합니다~,
최지은,1,2020-01-19,3,시스템오류가 있는데도 개선도 안되고 불편합니다.,
민지선,1,2020-02-19,0,쿠팡은 좋아하는데 오늘부터 로그인이 안되요. 그동안 앱 잘 썼는데 갑자기 이래서 어이없네요,
김하영,1,2020-02-20,0,하 진짜 개열받아 미쳐버릴거같아요 내일받아볼라고 시킬라니까 주문창들어가면 로그아웃 시켜버리고 계속 나중에하라그러고 업데이트하고도 계속 안돼고 결국 마지막 결제만 하면 끝나는데 쿠팡머니.카드결제 다안돼고 장난하는것도 아니고 안돼면 미리 공지를 해야하는거 아닌가요 이저녁에 그거하나 시킬라고 몇십분째 스트레스받고 잠도못자고 농락하는건지 뭔지 모르겠네 진짜,
ᄆ제제,5,2020-02-19,2,언제나 잘사용하고있어요 저렴한것도 있고 좀가격이오르는것도있지만 담날배송되어서받아볼수있다는게 큰장점이지않을까해요,
김미경,4,2020-03-04,2,새벽배송은 편리합니다 반품에 대해서는 불안감이 다소있습니다 홈쇼핑앱보다 전화인력이 부족함을 느낍니다,
유금옥,5,2020-04-15,0,빠른고물건들이다좋음,
리새런,4,2020-01-03,13,종류도 다양하고 정확하게 배송 ᆢ좋아요 근데 가격은 조금 내렸으면 ᆢ,
Ryung Hwangbo,4,2020-01-05,3,쿠팡배송으로 항상편리하게 쓰고있어요 근데 리뷰. 사진첨부가안돼요,
예나,2,2020-05-20,0,쿠팡만 사용하는 사람인데 무료배송인데 로켓와우 회원만 무료고 회원 아니면 19800원 이상은 사야지 무배 되는게 너무 많아서 사고 싶은 것도 다른 곳에서 사게 되요;;,
Hara Onyu,1,2020-06-02,12,남양 일본제품 롯데 다음으로 쿠팡이다. 삭제는 하지않으마..왜 비교만하게 그렇다고 사는거 없다,
Google 사용자,4,2020-01-24,173,잘이용하고있습니다.로켓배송가격상관없이배달하는행사때가넘좋아요.,
정현주,1,2019-12-31,2,데이터 잡아먹는중인가요?혼자서 실행되고 하루에도 몇번씩 실행되고 있네요,
윤태승,5,2019-12-21,4,역시 많이쓰는데는 이유가 있나봅니다. 주말에도 일처리가 빠르네요. 앞으로도 애용하겠습니다!,
차영호,4,2020-04-12,0,다양한 물품이 구비되어 좋습니다,
이선미,5,2020-04-20,0,가격도저렴하면서 질도좋아요,
히세,5,2020-06-06,0,쿠팡앱도 잘쓰고 쿠팡맨님들께도 늘 감사합니다~^^,
샬롬샬롬,3,2020-01-28,0,좋아요 하지만 상품 설명이 너무 부족하고 책임자 전화번호도 안나와있고 자세히 나왔음 좋겠네요,
뎅뎅,5,2020-02-18,0,배송 빨라 편리하고 좋습니다 ~~~~,
김해주,3,2020-02-29,1,"물건을살수있어서좋은데,이름을잘못 써서 바꿀려고하는데 잘안돼네요",
유정,1,2020-02-27,2,로켓배송 아니면 거의 상품배송이 안와요. 상담원도 싸가지없고 말끝나지도 않았는데 바로 끊어버리네요. 쿠팡 원래 이런가요?,
예린이,5,2020-01-06,8,쿠팡은 제품을 찾아보기에도 유용하고 쿠팡에서 쉽게 구매할 수 있어 유용하게 쓰이고 있다는 생각을 합니다,
이영일,4,2020-06-06,0,연결이너무어렵다,
전현숙,5,2020-02-01,20,간편하고 손 쉬운 쇼핑 최고입니다 명품이 조금 부족한듯 아쉬움을 주내요,
예나,5,2020-02-11,44,필요한걸 검색창에다가 검색하고 쉽고 빠르게 찾을수 있어서 편하고 필요한걸 재때재때 살수있어서 편해요,
허니팔레트,1,2020-02-20,0,로그인했는데 왜 또 다시 로그인해야되요? 장난치나요??,
o oo,5,2020-03-07,0,"완전최고 애용하고 잇어요 싼가격,로켓배송 짱짱",
신창협,5,2020-04-01,0,따봉 딱 좋아요 사용자 편하게 쉽게 할수있다,
고객님,2,2020-04-11,0,최고예요 불편합이없네요,
솔혜,5,2020-01-14,4,다양한 상품을 싸게 살수 있어서 좋은 것 같아용 :-D,
SSEN,1,2020-02-10,2,왜 핸드폰을 킬 때 자기 혼자 쿠팡이 자동실행되는거죠? 장난하는건가요? 내가 쿠팡을 실수로 눌러서 실행시킬만큼 앞에다 놓지도 않았고 아예 꽁꽁 숨겨놨는데 왜 지 혼자 실행이 되도록 앱을 만들어놓나요? 일단 앱스토어에 신고 넣었습니다.,
대한국인,1,2020-02-19,0,도대체 왜 로그인이 안되나요 자구 로그인만 하라고 나와요 나만그런가요?,
YS S,1,2020-02-12,1,고객센터의 대응이 무성의 하다 못해 아무 일을 하지 않는듯 물건을 파는 곳도 결제만 되고 상품은 오지도 않았는데 배송 완료인데다가 질문에 대꾸도 없고 쿠팡 상담센터에 질문을 해놔도 질문이 접수 됐다는 답변인 체로 몇일째 연락이 없음,
Hyundai L,2,2020-02-19,1,로그인도안되고 주문도안되고 왜이런건가요,
최병진,5,2020-03-08,0,물건 좋고 배송 빠르고 반품 편하고!,
jm lee,2,2020-03-10,1,"고객센터 연락하기 너무 어려움.. 채팅 문의는 4일째 무답, 전화는 10분씩 다섯번을 기다려도 통화가 안됨",
김하늘,1,2020-03-13,1,아니 요즘 페북 인터넷 기사 클릭하고 들어가면 자동으로 쿠팡앱으로 넘어가지네ㅋ 이건 뭐하자는 거요,
고예진,5,2020-01-06,11,가격이 너무 비싸지만 인터넷보단 좋아요!♡ 앞으로도 좋은 쿠팡이 되면 좋겠어요^^~~,
Kallyna Rewn,3,2019-12-30,1,배송도 빠르고 문의시 처리도 괜찮은거 같아요,
김지현,1,2020-01-08,7,"1월 2일 업뎃후 마이쿠팡안에 세부항목이 안열립니다.여러번 지우고 다시 깔아도 안돼요.주문,결제 다되는데 마이쿠팡 안에서 배송조회등 아무것도 확인이 안됩니다.",
그넘에그,5,2020-03-16,2,간편하고 발빠르고 나무랄데없는 친절함까지 늘 만족하면서 이용합니다,
이윤경,5,2020-05-03,0,쇼핑 하기 편안함,
신성주,3,2019-12-24,6,마이페이지 계속 점검중이라고 뜨는데 안 고치나?,
팬더,4,2020-01-20,4,반품할때 인증절차가 있었으면 좋겠어요 누르지도 않았는데 반품이 되어있음,
송유진,3,2020-03-19,1,다른 쇼핑앱에 비해 할인혜택이 없다는게 아쉬워요,
김선진,5,2020-01-21,6,몇번째 구입해서 사용하고 있어요 아주아주 좋게 잘사용하고 있어요 약간의 향도나고 좋습니다^^,
박주희,5,2020-01-12,139,상품도 보기 좋게 분류되어 있어서 넘 좋아요. 로켓배송 사랑~~입니다,
조성부,5,2020-03-04,0,"신속하고, 하자가 있으면 즉각 해결이 되어 좋아요",
고아라,5,2020-03-13,0,편하고 도착시간이 좀더 빨랐으면 좋겠어요,
유자향기,1,2020-03-07,0,배송지연은로 인한 문의전화는 절대 안받아요~🥶,
정영숙,3,2020-05-20,0,상픔이 져렴하여 많이 이용합니다 약속잘지켜셔요 만족,
이희순,4,2019-12-28,2,편리하고 간단해서 바쁜중에도 활인된쇼핑을할수있어서 시간ㄹ약할수있네요,
강현순,5,2020-01-04,2,상당히 편리하게 되어있어 늘 가까이두고 사용한다,
김은영,5,2019-12-28,8,빠른 배송은 역시 쿠팡! 로켓 프레시도 잘사용하고있음! 식품도 싸고 괜찮아요,
최성민,5,2020-01-19,2,앱좀 쫌 찾기 쉽게 경쟁사에 비해서 불편해요 빨라서 애용중이지만 앱은 찾기 어려움,
아이유가좋아유,1,2020-02-19,0,아니... 뭐죠..?? 구매하기 누르자마자 로그아웃 돼서 주문이 된건지 안된건지도 모르고... 주문 목록 벌려고.하니까 또 로그아웃 되고... 버그인가요...?? 주문 들어간지도 모르는데 제 돈은 어떻게 되는거죠..,
최영곤,5,2020-03-03,0,다양한 제품 선택의 폭이넓음 빠른배송이 좋습니다 ^^*,
전유정,5,2020-03-11,0,조작이 간단하고 편리하다. 자꾸 이것저것 사게 되는 마력이 있다.,
존나큰구멍,4,2020-01-02,9,"정말 좋은데 일본제품 좀 들여주세요ㅠㅠ 독점 마이 히어로 일본어로 된것하고 굿즈, 드라마 씨디.. 해외배송이 되는게 쿠팡의 장점 아니었나요ㅜ",
름보,5,2020-01-27,56,저는 쿠팡이 정말 좋아요 일처리도 참 빠르고 도난당한 물건 어차피 못 찾는 거 알고 그냥 말이라도 해보자했는데 바로 다시 보내주신다고 하시고 정말 서비스가 좋은 것 같아요,
서지혜,1,2020-02-19,0,잘되다가 지금 로그인 안됨 비번바꿔도 로그인안됨,
문기복,5,2020-05-09,0,롯켓배송은 너무좋네요~,
김영진,5,2020-05-21,0,배송도빠르고좋아요,
JaeHee Park,4,2020-05-29,0,여러가지 많다 배송빠르다,
Gim진유,5,2020-02-27,0,사용하기편하고 정말 좋아요 유명다른 업체보다도 진짜 괜찮네요,
한유정,5,2020-01-02,5,상품도많고 특히 배송써비스가 너무 좋습니다^♡^,
유경민,4,2020-03-30,0,다양하구 배송이빨라요~~~~,
홍미현,5,2020-04-16,0,포장이며 배송이 넘빠르고 깨끗해서좋아요,
박정식,4,2020-05-20,0,배송이빠르고 상품이없는게없다,
오승아,5,2020-01-02,6,배송도 빠르고 문제생기면 바로 해결이되어서 좋아요^^,
이미란,5,2020-01-11,36,제품다양해서넘좋아요 앞으로도선택폭을좀더많이선택할수있기를,
노석현,5,2020-01-27,4,찾기 너무 좋아요>_< 쉽게 볼수도 있어요! 딱 내스타일~,
Clark Ko,3,2020-02-29,0,품절된 상품 제외하고 재정렬하는 기능 만들어주세요,
김혜임,5,2019-12-30,3,쿠팡에 입문하게됐더니 너무나 편리해서 못끊겠네요ㅠㅠ하루에도 몇번씩 계속 주문하고있음..로켓배송 짱,
민입니다.,1,2020-02-01,0,로켓 배송 가입하고 시켰는데 배송 가능 시간도 14시~19시라고 5시간이라고 되네요.. 일찍 오면 모르겠는데 지금 기다린지 5시간되네요.. 기사님 연락처 번호도 알수 없고 진짜 급한때는 답답하네요,
박윤성,1,2020-03-06,1,"가격 쌈,배송편리,배송신속 하지만 1점 주고 전 다시는 쿠팡쓰는일 없도록 할게요. 네이버웹툰 광고에서 결제시 쿠키 지급 한다 해놓고 10만원 이상을 샀는데 전 쿠키 단1개도 받아보지 못했네요. 이건 뭐 위의 장점들을 떠나서 걍 기분이 나빠서 안쓸래요. 이번일로 제지인 및 가족 모두 쿠팡에서 떠날테니 수고하세요~",
ol lo,4,2020-03-10,3,많은걸 구매 할수있습니다. 하지만 어떨땐 원하는게 없을때도 있지만 좋습니다,
이영숙,5,2020-03-28,0,"배송, 교환에 대해 만족스러움",
이정남,5,2020-04-21,1,쇼핑도 좋고 아이쇼핑도좋고 최고예요,
연대성,5,2020-02-29,2,품질양호 배송빠르고좋네요!!♡,
Dongsik Kim,5,2020-03-01,0,리뷰 볼려구 설치했어요 그래서 이거 다운로드 안하고 오프라인꺼 쓰면 리뷰를 조금밖에못봐서 뭘 살지 고민됐는데 이거를 보고나니까 확실히 결정되었네욬ㅋ 이거 엄청추천 해요 근데... 꼭 로그인 해야만 장바구니 할수있는거 같아요.......,
김진두,4,2020-03-02,0,배송과 주문방식은 빠르지만 판매가는 크게 혜택은 없음,
강유미,4,2020-03-05,0,쿠팡 좋아요 빠른배송과 배송조회와 신속해서 완전 좋아요,
박종미,5,2020-03-05,0,글씨 색도 눈에 확 들어와 만족합니다,
체리샾,5,2020-03-19,0,별점같은거 해본적없는데 오늘 해외 사제기 뉴스 보고 다시한번쿠팡의소중함을 느꼈습니다 ㅋㅋ쿠팡만세,
김정아,5,2020-04-19,0,홈쇼핑하기가 좋아요,
박시연,4,2020-05-05,0,배송도 빠르고 쿠팡좀좋음,
김수진,4,2020-01-11,3,쿠팡 빠른배송 때문에 이용하는데 광고좀 적당히 띄어주세요.,
귤과굴강된장콩자반,1,2020-03-19,1,틈만나면 어플이 열려요 최근에 설치한 다른 어플도 없는데 뭐만하면 쿠팡만열려요 삭제할게요,
장은별,5,2020-06-14,0,넘 좋아요 살때도편안하고,
나갱스터,5,2020-01-01,1,1×번가 vip였는데 쿠팡으로 갈아탑니다. 무료배송 많은 것도 좋고 가격도 좀 더 싸고 특히 로켓배송 짱좋아...쿠팡 사랑해,
YINGRUN LI,5,2020-01-30,4,반품시빠르고정확하게잘함니다.,
마시차오른간장계장간장계장,5,2020-03-24,0,배달이신속하고 믿음고주문할수있어좋아요,
존예하율,5,2020-03-30,0,대박 유용해요^^하지만 없는게 넘 많아요ㅠㅠㅠㅠㅠ,
출격건틸러스,5,2020-04-20,0,로켓배송빠르고 다양한품목이 많음,
Argon real,5,2020-05-09,0,너무 좋은 쇼핑이 되네요,
